,time,amp
1211,15.1375,-0.365
1212,15.15,-0.405
1213,15.1625,-0.4
1214,15.175,-0.35
1215,15.1875,-0.325
1216,15.2,-0.32
1217,15.2125,-0.355
1218,15.225,-0.395
1219,15.2375,-0.415
1220,15.25,-0.435
1221,15.2625,-0.44
1222,15.275,-0.465
1223,15.2875,-0.5
1224,15.3,-0.54
1225,15.3125,-0.565
1226,15.325,-0.585
1227,15.3375,-0.59
1228,15.35,-0.625
1229,15.3625,-0.64
1230,15.375,-0.635
1231,15.3875,-0.61
1232,15.4,-0.58
1233,15.4125,-0.565
1234,15.425,-0.56
1235,15.4375,-0.565
1236,15.45,-0.53
1237,15.4625,-0.485
1238,15.475,-0.445
1239,15.4875,-0.405
1240,15.5,-0.395
1241,15.5125,-0.395
1242,15.525,-0.39
1243,15.5375,-0.37
1244,15.55,-0.355
1245,15.5625,-0.32
1246,15.575,-0.31
1247,15.5875,-0.29
1248,15.6,-0.29
1249,15.6125,-0.305
1250,15.625,-0.28
1251,15.6375,-0.28
1252,15.65,-0.26
1253,15.6625,-0.26
1254,15.675,-0.265
1255,15.6875,-0.255
1256,15.7,-0.235
1257,15.7125,-0.19
1258,15.725,-0.165
1259,15.7375,-0.155
1260,15.75,-0.13
1261,15.7625,-0.09
1262,15.775,-0.07
1263,15.7875,-0.035
1264,15.8,0.0
1265,15.8125,0.01
1266,15.825,-0.005
1267,15.8375,-0.015
1268,15.85,-0.025
1269,15.8625,-0.035
1270,15.875,-0.06
1271,15.8875,-0.1
1272,15.9,-0.15
1273,15.9125,-0.18
1274,15.925,-0.18
1275,15.9375,-0.18
1276,15.95,-0.245
1277,15.9625,-0.33
1278,15.975,-0.38
1279,15.9875,-0.425
1280,16.0,-0.45
1281,16.0125,-0.45
1282,16.025,-0.455
1283,16.0375,-0.485
1284,16.05,-0.535
1285,16.0625,-0.54
1286,16.075,-0.53
1287,16.0875,-0.49
1288,16.1,-0.475
1289,16.1125,-0.485
1290,16.125,-0.505
1291,16.1375,-0.515
1292,16.15,-0.495
1293,16.1625,-0.475
1294,16.175,-0.485
1295,16.1875,-0.51
1296,16.2,-0.52
1297,16.2125,-0.505
1298,16.225,-0.515
1299,16.2375,-0.52
1300,16.25,-0.535
1301,16.2625,-0.545
1302,16.275,-0.56
1303,16.2875,-0.57
1304,16.3,-0.57
1305,16.3125,-0.605
1306,16.325,-0.595
1307,16.3375,-0.535
1308,16.35,-0.445
1309,16.3625,-0.295
1310,16.375,-0.105
1311,16.3875,0.17
1312,16.4,0.495
1313,16.4125,0.79
1314,16.425,1.03
1315,16.4375,1.24
1316,16.45,1.43
1317,16.4625,1.48
1318,16.475,1.31
1319,16.4875,0.925
1320,16.5,0.495
1321,16.5125,0.075
1322,16.525,-0.255
1323,16.5375,-0.46
1324,16.55,-0.57
1325,16.5625,-0.635
1326,16.575,-0.685
1327,16.5875,-0.695
1328,16.6,-0.675
1329,16.6125,-0.655
1330,16.625,-0.65
1331,16.6375,-0.66
1332,16.65,-0.665
1333,16.6625,-0.65
1334,16.675,-0.625
1335,16.6875,-0.615
1336,16.7,-0.62
1337,16.7125,-0.64
1338,16.725,-0.65
1339,16.7375,-0.625
1340,16.75,-0.595
1341,16.7625,-0.545
1342,16.775,-0.535
1343,16.7875,-0.54
1344,16.8,-0.53
1345,16.8125,-0.51
1346,16.825,-0.51
1347,16.8375,-0.475
1348,16.85,-0.465
1349,16.8625,-0.465
1350,16.875,-0.47
1351,16.8875,-0.465
1352,16.9,-0.45
1353,16.9125,-0.435
1354,16.925,-0.415
1355,16.9375,-0.42
1356,16.95,-0.42
1357,16.9625,-0.425
1358,16.975,-0.43
1359,16.9875,-0.4
1360,17.0,-0.395
1361,17.0125,-0.4
1362,17.025,-0.38
1363,17.0375,-0.345
1364,17.05,-0.305
1365,17.0625,-0.305
1366,17.075,-0.335
1367,17.0875,-0.345
1368,17.1,-0.365
1369,17.1125,-0.35
1370,17.125,-0.32
1371,17.1375,-0.285
1372,17.15,-0.295
1373,17.1625,-0.305
1374,17.175,-0.35
1375,17.1875,-0.37
1376,17.2,-0.36
1377,17.2125,-0.36
1378,17.225,-0.38
1379,17.2375,-0.415
1380,17.25,-0.41
1381,17.2625,-0.405
1382,17.275,-0.43
1383,17.2875,-0.43
1384,17.3,-0.455
1385,17.3125,-0.48
1386,17.325,-0.47
1387,17.3375,-0.46
1388,17.35,-0.43
1389,17.3625,-0.4
1390,17.375,-0.395
1391,17.3875,-0.4
1392,17.4,-0.405
1393,17.4125,-0.39
1394,17.425,-0.365
1395,17.4375,-0.35
1396,17.45,-0.32
1397,17.4625,-0.31
1398,17.475,-0.31
1399,17.4875,-0.32
1400,17.5,-0.32
1401,17.5125,-0.305
1402,17.525,-0.31
1403,17.5375,-0.315
1404,17.55,-0.325
1405,17.5625,-0.305
1406,17.575,-0.27
1407,17.5875,-0.26
1408,17.6,-0.255
1409,17.6125,-0.27
1410,17.625,-0.285
1411,17.6375,-0.3
1412,17.65,-0.35
1413,17.6625,-0.365
1414,17.675,-0.385
1415,17.6875,-0.41
1416,17.7,-0.44
1417,17.7125,-0.445
1418,17.725,-0.425
1419,17.7375,-0.395
1420,17.75,-0.38
1421,17.7625,-0.4
1422,17.775,-0.425
1423,17.7875,-0.425
1424,17.8,-0.415
1425,17.8125,-0.4
1426,17.825,-0.395
1427,17.8375,-0.395
1428,17.85,-0.365
1429,17.8625,-0.335
1430,17.875,-0.335
1431,17.8875,-0.295
1432,17.9,-0.265
1433,17.9125,-0.26
1434,17.925,-0.24
1435,17.9375,-0.2
1436,17.95,-0.175
1437,17.9625,-0.175
1438,17.975,-0.17
1439,17.9875,-0.175
1440,18.0,-0.185
1441,18.0125,-0.185
1442,18.025,-0.19
1443,18.0375,-0.175
1444,18.05,-0.17
1445,18.0625,-0.14
1446,18.075,-0.07
1447,18.0875,0.005
1448,18.1,0.035
1449,18.1125,0.045
1450,18.125,0.0
1451,18.1375,-0.06
1452,18.15,-0.07
1453,18.1625,-0.055
1454,18.175,-0.065
1455,18.1875,-0.07
1456,18.2,-0.095
1457,18.2125,-0.125
1458,18.225,-0.14
1459,18.2375,-0.14
1460,18.25,-0.13
1461,18.2625,-0.135
1462,18.275,-0.145
1463,18.2875,-0.19
1464,18.3,-0.2
1465,18.3125,-0.21
1466,18.325,-0.205
1467,18.3375,-0.2
1468,18.35,-0.205
1469,18.3625,-0.245
1470,18.375,-0.26
1471,18.3875,-0.26
1472,18.4,-0.235
1473,18.4125,-0.2
1474,18.425,-0.215
1475,18.4375,-0.21
1476,18.45,-0.225
1477,18.4625,-0.23
1478,18.475,-0.21
1479,18.4875,-0.185
1480,18.5,-0.165
1481,18.5125,-0.165
1482,18.525,-0.17
1483,18.5375,-0.16
1484,18.55,-0.165
1485,18.5625,-0.16
1486,18.575,-0.16
1487,18.5875,-0.17
1488,18.6,-0.205
1489,18.6125,-0.21
1490,18.625,-0.22
1491,18.6375,-0.165
1492,18.65,-0.095
1493,18.6625,-0.005
1494,18.675,0.145
1495,18.6875,0.325
1496,18.7,0.535
1497,18.7125,0.795
1498,18.725,1.055
1499,18.7375,1.27
1500,18.75,1.44
1501,18.7625,1.5
1502,18.775,1.335
1503,18.7875,1.0
1504,18.8,0.63
1505,18.8125,0.27
1506,18.825,-0.01
1507,18.8375,-0.145
1508,18.85,-0.17
1509,18.8625,-0.195
1510,18.875,-0.25
1511,18.8875,-0.3
1512,18.9,-0.31
1513,18.9125,-0.31
1514,18.925,-0.32
1515,18.9375,-0.34
1516,18.95,-0.365
1517,18.9625,-0.385
1518,18.975,-0.4
1519,18.9875,-0.4
1520,19.0,-0.375
1521,19.0125,-0.34
1522,19.025,-0.31
1523,19.0375,-0.295
1524,19.05,-0.305
1525,19.0625,-0.305
1526,19.075,-0.285
1527,19.0875,-0.28
1528,19.1,-0.28
1529,19.1125,-0.285
1530,19.125,-0.29
1531,19.1375,-0.295
1532,19.15,-0.275
1533,19.1625,-0.24
1534,19.175,-0.23
1535,19.1875,-0.22
1536,19.2,-0.215
1537,19.2125,-0.195
1538,19.225,-0.13
1539,19.2375,-0.07
1540,19.25,-0.04
1541,19.2625,-0.015
1542,19.275,0.025
1543,19.2875,0.07
1544,19.3,0.125
1545,19.3125,0.175
1546,19.325,0.235
1547,19.3375,0.31
1548,19.35,0.39
1549,19.3625,0.38
1550,19.375,0.305
1551,19.3875,0.285
1552,19.4,0.32
1553,19.4125,0.36
1554,19.425,0.36
1555,19.4375,0.32
1556,19.45,0.275
1557,19.4625,0.215
1558,19.475,0.17
1559,19.4875,0.13
1560,19.5,0.14
1561,19.5125,0.195
1562,19.525,0.27
1563,19.5375,0.34
1564,19.55,0.335
1565,19.5625,0.25
1566,19.575,0.17
1567,19.5875,0.1
1568,19.6,0.07
1569,19.6125,0.02
1570,19.625,-0.025
1571,19.6375,-0.055
1572,19.65,-0.05
1573,19.6625,-0.04
1574,19.675,-0.06
1575,19.6875,-0.125
1576,19.7,-0.12
1577,19.7125,-0.065
1578,19.725,-0.02
1579,19.7375,0.0
1580,19.75,0.025
1581,19.7625,0.065
1582,19.775,0.075
1583,19.7875,0.035
1584,19.8,0.0
1585,19.8125,0.005
1586,19.825,0.005
1587,19.8375,0.035
1588,19.85,0.025
1589,19.8625,0.0
1590,19.875,-0.04
1591,19.8875,-0.08
1592,19.9,-0.115
1593,19.9125,-0.13
1594,19.925,-0.145
1595,19.9375,-0.135
1596,19.95,-0.145
1597,19.9625,-0.16
1598,19.975,-0.155
1599,19.9875,-0.15
1600,20.0,-0.14
1601,20.0125,-0.14
1602,20.025,-0.145
1603,20.0375,-0.14
1604,20.05,-0.125
1605,20.0625,-0.13
1606,20.075,-0.155
1607,20.0875,-0.215
1608,20.1,-0.285
1609,20.1125,-0.325
1610,20.125,-0.35
1611,20.1375,-0.345
1612,20.15,-0.34
1613,20.1625,-0.345
1614,20.175,-0.365
1615,20.1875,-0.37
1616,20.2,-0.37
1617,20.2125,-0.35
1618,20.225,-0.33
1619,20.2375,-0.345
1620,20.25,-0.35
1621,20.2625,-0.345
1622,20.275,-0.31
1623,20.2875,-0.285
1624,20.3,-0.285
1625,20.3125,-0.29
1626,20.325,-0.295
1627,20.3375,-0.305
1628,20.35,-0.305
1629,20.3625,-0.285
1630,20.375,-0.275
1631,20.3875,-0.28
1632,20.4,-0.29
1633,20.4125,-0.285
1634,20.425,-0.25
1635,20.4375,-0.22
1636,20.45,-0.215
1637,20.4625,-0.195
1638,20.475,-0.185
1639,20.4875,-0.16
1640,20.5,-0.145
1641,20.5125,-0.145
1642,20.525,-0.15
1643,20.5375,-0.17
1644,20.55,-0.205
1645,20.5625,-0.2
1646,20.575,-0.195
1647,20.5875,-0.175
1648,20.6,-0.205
1649,20.6125,-0.26
1650,20.625,-0.305
1651,20.6375,-0.335
1652,20.65,-0.35
1653,20.6625,-0.36
1654,20.675,-0.4
1655,20.6875,-0.435
1656,20.7,-0.455
1657,20.7125,-0.45
1658,20.725,-0.425
1659,20.7375,-0.44
1660,20.75,-0.44
1661,20.7625,-0.455
1662,20.775,-0.435
1663,20.7875,-0.4
1664,20.8,-0.38
1665,20.8125,-0.39
1666,20.825,-0.435
1667,20.8375,-0.45
1668,20.85,-0.46
1669,20.8625,-0.49
1670,20.875,-0.51
1671,20.8875,-0.51
1672,20.9,-0.495
1673,20.9125,-0.49
1674,20.925,-0.49
1675,20.9375,-0.49
1676,20.95,-0.485
1677,20.9625,-0.475
1678,20.975,-0.46
1679,20.9875,-0.465
1680,21.0,-0.45
1681,21.0125,-0.39
1682,21.025,-0.315
1683,21.0375,-0.21
1684,21.05,-0.11
1685,21.0625,0.04
1686,21.075,0.23
1687,21.0875,0.47
1688,21.1,0.725
1689,21.1125,0.98
1690,21.125,1.16
1691,21.1375,1.23
1692,21.15,1.095
1693,21.1625,0.785
1694,21.175,0.375
1695,21.1875,-0.01
1696,21.2,-0.26
1697,21.2125,-0.375
1698,21.225,-0.385
1699,21.2375,-0.39
1700,21.25,-0.395
1701,21.2625,-0.395
1702,21.275,-0.385
1703,21.2875,-0.38
1704,21.3,-0.37
1705,21.3125,-0.38
1706,21.325,-0.4
1707,21.3375,-0.38
1708,21.35,-0.385
1709,21.3625,-0.39
1710,21.375,-0.38
1711,21.3875,-0.35
1712,21.4,-0.325
1713,21.4125,-0.305
1714,21.425,-0.3
1715,21.4375,-0.315
1716,21.45,-0.33
1717,21.4625,-0.335
1718,21.475,-0.325
1719,21.4875,-0.32
1720,21.5,-0.325
1721,21.5125,-0.34
1722,21.525,-0.345
1723,21.5375,-0.345
1724,21.55,-0.33
1725,21.5625,-0.32
1726,21.575,-0.335
1727,21.5875,-0.375
1728,21.6,-0.405
1729,21.6125,-0.43
1730,21.625,-0.41
1731,21.6375,-0.375
1732,21.65,-0.385
1733,21.6625,-0.41
1734,21.675,-0.42
1735,21.6875,-0.44
1736,21.7,-0.45
1737,21.7125,-0.475
1738,21.725,-0.5
1739,21.7375,-0.53
1740,21.75,-0.545
1741,21.7625,-0.545
1742,21.775,-0.505
1743,21.7875,-0.47
1744,21.8,-0.44
1745,21.8125,-0.425
1746,21.825,-0.42
1747,21.8375,-0.43
1748,21.85,-0.42
1749,21.8625,-0.4
1750,21.875,-0.395
1751,21.8875,-0.42
1752,21.9,-0.415
1753,21.9125,-0.41
1754,21.925,-0.385
1755,21.9375,-0.355
1756,21.95,-0.36
1757,21.9625,-0.355
1758,21.975,-0.345
1759,21.9875,-0.34
1760,22.0,-0.325
1761,22.0125,-0.315
1762,22.025,-0.295
1763,22.0375,-0.3
1764,22.05,-0.31
1765,22.0625,-0.315
1766,22.075,-0.33
1767,22.0875,-0.325
1768,22.1,-0.31
1769,22.1125,-0.3
1770,22.125,-0.305
1771,22.1375,-0.31
1772,22.15,-0.29
1773,22.1625,-0.28
1774,22.175,-0.25
1775,22.1875,-0.215
1776,22.2,-0.18
1777,22.2125,-0.15
1778,22.225,-0.12
1779,22.2375,-0.125
1780,22.25,-0.115
1781,22.2625,-0.17
1782,22.275,-0.22
1783,22.2875,-0.26
1784,22.3,-0.28
1785,22.3125,-0.26
1786,22.325,-0.255
1787,22.3375,-0.3
1788,22.35,-0.355
1789,22.3625,-0.405
1790,22.375,-0.395
1791,22.3875,-0.42
1792,22.4,-0.405
1793,22.4125,-0.43
1794,22.425,-0.475
1795,22.4375,-0.505
1796,22.45,-0.54
1797,22.4625,-0.555
1798,22.475,-0.555
1799,22.4875,-0.565
1800,22.5,-0.575
1801,22.5125,-0.605
1802,22.525,-0.59
1803,22.5375,-0.585
1804,22.55,-0.56
1805,22.5625,-0.545
1806,22.575,-0.55
1807,22.5875,-0.56
1808,22.6,-0.585
1809,22.6125,-0.63
1810,22.625,-0.65
1811,22.6375,-0.66
1812,22.65,-0.68
1813,22.6625,-0.69
1814,22.675,-0.655
1815,22.6875,-0.59
1816,22.7,-0.54
1817,22.7125,-0.515
1818,22.725,-0.545
1819,22.7375,-0.55
1820,22.75,-0.545
1821,22.7625,-0.535
1822,22.775,-0.525
1823,22.7875,-0.53
1824,22.8,-0.54
1825,22.8125,-0.54
1826,22.825,-0.525
1827,22.8375,-0.515
1828,22.85,-0.53
1829,22.8625,-0.54
1830,22.875,-0.56
1831,22.8875,-0.555
1832,22.9,-0.58
1833,22.9125,-0.58
1834,22.925,-0.575
1835,22.9375,-0.59
1836,22.95,-0.625
1837,22.9625,-0.655
1838,22.975,-0.695
1839,22.9875,-0.69
1840,23.0,-0.7
1841,23.0125,-0.72
1842,23.025,-0.715
1843,23.0375,-0.695
1844,23.05,-0.67
1845,23.0625,-0.64
1846,23.075,-0.665
1847,23.0875,-0.725
1848,23.1,-0.78
1849,23.1125,-0.76
1850,23.125,-0.7
1851,23.1375,-0.67
1852,23.15,-0.625
1853,23.1625,-0.625
1854,23.175,-0.635
1855,23.1875,-0.685
1856,23.2,-0.74
1857,23.2125,-0.76
1858,23.225,-0.755
1859,23.2375,-0.755
1860,23.25,-0.765
1861,23.2625,-0.76
1862,23.275,-0.755
1863,23.2875,-0.74
1864,23.3,-0.73
1865,23.3125,-0.71
1866,23.325,-0.715
1867,23.3375,-0.745
1868,23.35,-0.78
1869,23.3625,-0.795
1870,23.375,-0.815
1871,23.3875,-0.79
1872,23.4,-0.735
1873,23.4125,-0.625
1874,23.425,-0.46
1875,23.4375,-0.225
1876,23.45,0.065
1877,23.4625,0.34
1878,23.475,0.56
1879,23.4875,0.73
1880,23.5,0.78
1881,23.5125,0.62
1882,23.525,0.27
1883,23.5375,-0.135
1884,23.55,-0.51
1885,23.5625,-0.755
1886,23.575,-0.83
1887,23.5875,-0.805
1888,23.6,-0.805
1889,23.6125,-0.815
1890,23.625,-0.82
1891,23.6375,-0.785
1892,23.65,-0.715
1893,23.6625,-0.655
1894,23.675,-0.64
1895,23.6875,-0.705
1896,23.7,-0.785
1897,23.7125,-0.835
1898,23.725,-0.83
1899,23.7375,-0.8
1900,23.75,-0.81
1901,23.7625,-0.805
1902,23.775,-0.85
1903,23.7875,-0.855
1904,23.8,-0.85
1905,23.8125,-0.87
1906,23.825,-0.905
1907,23.8375,-0.925
1908,23.85,-0.955
1909,23.8625,-0.955
1910,23.875,-0.955
1911,23.8875,-0.94
1912,23.9,-0.945
1913,23.9125,-0.99
1914,23.925,-1.02
1915,23.9375,-1.04
1916,23.95,-1.05
1917,23.9625,-1.025
1918,23.975,-1.025
1919,23.9875,-1.025
1920,24.0,-1.005
1921,24.0125,-0.965
1922,24.025,-0.92
1923,24.0375,-0.89
1924,24.05,-0.9
1925,24.0625,-0.92
1926,24.075,-0.935
1927,24.0875,-0.925
1928,24.1,-0.88
1929,24.1125,-0.86
1930,24.125,-0.88
1931,24.1375,-0.885
1932,24.15,-0.88
1933,24.1625,-0.855
1934,24.175,-0.83
1935,24.1875,-0.82
1936,24.2,-0.805
1937,24.2125,-0.825
1938,24.225,-0.835
1939,24.2375,-0.84
1940,24.25,-0.8
1941,24.2625,-0.75
1942,24.275,-0.705
1943,24.2875,-0.69
1944,24.3,-0.71
1945,24.3125,-0.74
1946,24.325,-0.755
1947,24.3375,-0.75
1948,24.35,-0.725
1949,24.3625,-0.725
1950,24.375,-0.72
1951,24.3875,-0.71
1952,24.4,-0.68
1953,24.4125,-0.66
1954,24.425,-0.665
1955,24.4375,-0.68
1956,24.45,-0.675
1957,24.4625,-0.645
1958,24.475,-0.625
1959,24.4875,-0.6
1960,24.5,-0.585
1961,24.5125,-0.58
1962,24.525,-0.605
1963,24.5375,-0.56
1964,24.55,-0.545
1965,24.5625,-0.54
1966,24.575,-0.535
1967,24.5875,-0.545
1968,24.6,-0.55
1969,24.6125,-0.555
1970,24.625,-0.54
1971,24.6375,-0.515
1972,24.65,-0.53
1973,24.6625,-0.56
1974,24.675,-0.575
1975,24.6875,-0.605
1976,24.7,-0.61
1977,24.7125,-0.59
1978,24.725,-0.59
1979,24.7375,-0.62
1980,24.75,-0.65
1981,24.7625,-0.665
1982,24.775,-0.665
1983,24.7875,-0.665
1984,24.8,-0.715
1985,24.8125,-0.765
1986,24.825,-0.8
1987,24.8375,-0.82
1988,24.85,-0.81
1989,24.8625,-0.805
1990,24.875,-0.815
1991,24.8875,-0.82
1992,24.9,-0.845
1993,24.9125,-0.855
1994,24.925,-0.845
1995,24.9375,-0.885
1996,24.95,-0.9
1997,24.9625,-0.915
1998,24.975,-0.94
1999,24.9875,-0.935
2000,25.0,-0.9
2001,25.0125,-0.895
2002,25.025,-0.895
2003,25.0375,-0.92
2004,25.05,-0.925
2005,25.0625,-0.915
2006,25.075,-0.89
2007,25.0875,-0.86
2008,25.1,-0.855
2009,25.1125,-0.865
2010,25.125,-0.89
2011,25.1375,-0.875
2012,25.15,-0.82
2013,25.1625,-0.755
2014,25.175,-0.74
2015,25.1875,-0.755
2016,25.2,-0.79
2017,25.2125,-0.84
2018,25.225,-0.87
2019,25.2375,-0.855
2020,25.25,-0.85
2021,25.2625,-0.845
2022,25.275,-0.865
2023,25.2875,-0.86
2024,25.3,-0.845
2025,25.3125,-0.845
2026,25.325,-0.89
2027,25.3375,-0.94
2028,25.35,-0.98
2029,25.3625,-0.97
2030,25.375,-0.95
2031,25.3875,-0.945
2032,25.4,-0.945
2033,25.4125,-0.95
2034,25.425,-0.94
2035,25.4375,-0.91
2036,25.45,-0.89
2037,25.4625,-0.885
2038,25.475,-0.9
2039,25.4875,-0.92
2040,25.5,-0.93
2041,25.5125,-0.915
2042,25.525,-0.88
2043,25.5375,-0.86
2044,25.55,-0.85
2045,25.5625,-0.845
2046,25.575,-0.835
2047,25.5875,-0.835
2048,25.6,-0.85
2049,25.6125,-0.895
2050,25.625,-0.88
2051,25.6375,-0.87
2052,25.65,-0.84
2053,25.6625,-0.82
2054,25.675,-0.82
2055,25.6875,-0.82
2056,25.7,-0.81
2057,25.7125,-0.785
2058,25.725,-0.67
2059,25.7375,-0.55
2060,25.75,-0.375
2061,25.7625,-0.12
2062,25.775,0.165
2063,25.7875,0.42
2064,25.8,0.615
2065,25.8125,0.705
2066,25.825,0.59
2067,25.8375,0.245
2068,25.85,-0.205
2069,25.8625,-0.62
2070,25.875,-0.945
2071,25.8875,-1.11
2072,25.9,-1.14
2073,25.9125,-1.08
2074,25.925,-1.005
2075,25.9375,-0.98
2076,25.95,-0.98
2077,25.9625,-0.965
2078,25.975,-0.96
2079,25.9875,-0.955
2080,26.0,-0.945
2081,26.0125,-0.95
2082,26.025,-0.97
2083,26.0375,-0.985
2084,26.05,-0.97
2085,26.0625,-0.98
2086,26.075,-1.01
2087,26.0875,-1.015
2088,26.1,-1.025
2089,26.1125,-1.04
2090,26.125,-1.045
2091,26.1375,-1.02
2092,26.15,-0.975
2093,26.1625,-0.985
2094,26.175,-0.975
2095,26.1875,-0.965
2096,26.2,-0.955
2097,26.2125,-0.925
2098,26.225,-0.93
2099,26.2375,-0.94
2100,26.25,-0.93
2101,26.2625,-0.92
2102,26.275,-0.915
2103,26.2875,-0.89
2104,26.3,-0.85
2105,26.3125,-0.85
2106,26.325,-0.86
2107,26.3375,-0.875
2108,26.35,-0.85
2109,26.3625,-0.83
2110,26.375,-0.835
2111,26.3875,-0.85
2112,26.4,-0.875
2113,26.4125,-0.88
2114,26.425,-0.875
2115,26.4375,-0.85
2116,26.45,-0.85
2117,26.4625,-0.88
2118,26.475,-0.895
2119,26.4875,-0.92
2120,26.5,-0.91
2121,26.5125,-0.915
2122,26.525,-0.935
2123,26.5375,-0.95
2124,26.55,-0.95
2125,26.5625,-0.91
2126,26.575,-0.865
2127,26.5875,-0.82
2128,26.6,-0.81
2129,26.6125,-0.82
2130,26.625,-0.835
2131,26.6375,-0.825
2132,26.65,-0.785
2133,26.6625,-0.74
2134,26.675,-0.73
2135,26.6875,-0.735
2136,26.7,-0.765
2137,26.7125,-0.765
2138,26.725,-0.725
2139,26.7375,-0.685
2140,26.75,-0.665
2141,26.7625,-0.66
2142,26.775,-0.67
2143,26.7875,-0.65
2144,26.8,-0.625
2145,26.8125,-0.585
2146,26.825,-0.575
2147,26.8375,-0.595
2148,26.85,-0.605
2149,26.8625,-0.605
2150,26.875,-0.59
2151,26.8875,-0.57
2152,26.9,-0.56
2153,26.9125,-0.545
2154,26.925,-0.545
2155,26.9375,-0.56
2156,26.95,-0.59
2157,26.9625,-0.595
2158,26.975,-0.605
2159,26.9875,-0.615
2160,27.0,-0.615
2161,27.0125,-0.63
2162,27.025,-0.625
2163,27.0375,-0.635
2164,27.05,-0.67
2165,27.0625,-0.715
2166,27.075,-0.74
2167,27.0875,-0.745
2168,27.1,-0.735
2169,27.1125,-0.735
2170,27.125,-0.75
2171,27.1375,-0.75
2172,27.15,-0.75
2173,27.1625,-0.76
2174,27.175,-0.73
2175,27.1875,-0.68
2176,27.2,-0.675
2177,27.2125,-0.685
2178,27.225,-0.705
2179,27.2375,-0.695
2180,27.25,-0.665
2181,27.2625,-0.66
2182,27.275,-0.675
2183,27.2875,-0.71
2184,27.3,-0.705
2185,27.3125,-0.69
2186,27.325,-0.67
2187,27.3375,-0.655
2188,27.35,-0.615
2189,27.3625,-0.6
2190,27.375,-0.59
2191,27.3875,-0.58
2192,27.4,-0.54
2193,27.4125,-0.52
2194,27.425,-0.515
2195,27.4375,-0.505
2196,27.45,-0.51
2197,27.4625,-0.48
2198,27.475,-0.44
2199,27.4875,-0.42
2200,27.5,-0.435
2201,27.5125,-0.46
2202,27.525,-0.47
2203,27.5375,-0.46
2204,27.55,-0.425
2205,27.5625,-0.4
2206,27.575,-0.395
2207,27.5875,-0.415
2208,27.6,-0.435
2209,27.6125,-0.46
2210,27.625,-0.455
2211,27.6375,-0.43
2212,27.65,-0.445
2213,27.6625,-0.48
2214,27.675,-0.52
2215,27.6875,-0.545
2216,27.7,-0.54
2217,27.7125,-0.52
2218,27.725,-0.52
2219,27.7375,-0.525
2220,27.75,-0.525
2221,27.7625,-0.53
2222,27.775,-0.525
2223,27.7875,-0.525
2224,27.8,-0.515
2225,27.8125,-0.51
2226,27.825,-0.54
2227,27.8375,-0.54
2228,27.85,-0.545
2229,27.8625,-0.54
2230,27.875,-0.55
2231,27.8875,-0.565
2232,27.9,-0.57
2233,27.9125,-0.585
2234,27.925,-0.56
2235,27.9375,-0.545
2236,27.95,-0.525
2237,27.9625,-0.525
2238,27.975,-0.545
2239,27.9875,-0.57
2240,28.0,-0.58
2241,28.0125,-0.55
2242,28.025,-0.465
2243,28.0375,-0.34
2244,28.05,-0.21
2245,28.0625,-0.015
2246,28.075,0.21
2247,28.0875,0.48
2248,28.1,0.74
2249,28.1125,0.96
2250,28.125,1.13
2251,28.1375,1.155
2252,28.15,0.965
2253,28.1625,0.62
2254,28.175,0.23
2255,28.1875,-0.09
2256,28.2,-0.355
2257,28.2125,-0.47
2258,28.225,-0.48
2259,28.2375,-0.45
2260,28.25,-0.45
2261,28.2625,-0.47
2262,28.275,-0.49
2263,28.2875,-0.465
2264,28.3,-0.45
2265,28.3125,-0.44
2266,28.325,-0.445
2267,28.3375,-0.47
2268,28.35,-0.495
2269,28.3625,-0.51
2270,28.375,-0.5
2271,28.3875,-0.485
2272,28.4,-0.5
2273,28.4125,-0.515
2274,28.425,-0.525
2275,28.4375,-0.51
2276,28.45,-0.485
2277,28.4625,-0.455
2278,28.475,-0.425
2279,28.4875,-0.44
2280,28.5,-0.455
2281,28.5125,-0.46
2282,28.525,-0.43
2283,28.5375,-0.41
2284,28.55,-0.395
2285,28.5625,-0.41
2286,28.575,-0.42
2287,28.5875,-0.395
2288,28.6,-0.37
2289,28.6125,-0.36
2290,28.625,-0.36
2291,28.6375,-0.365
2292,28.65,-0.365
2293,28.6625,-0.35
2294,28.675,-0.32
2295,28.6875,-0.29
2296,28.7,-0.3
2297,28.7125,-0.305
2298,28.725,-0.3
2299,28.7375,-0.265
2300,28.75,-0.235
2301,28.7625,-0.22
2302,28.775,-0.2
2303,28.7875,-0.185
2304,28.8,-0.165
2305,28.8125,-0.145
2306,28.825,-0.115
2307,28.8375,-0.08
2308,28.85,-0.065
2309,28.8625,-0.085
2310,28.875,-0.13
2311,28.8875,-0.14
2312,28.9,-0.125
2313,28.9125,-0.085
2314,28.925,-0.055
2315,28.9375,-0.08
2316,28.95,-0.105
2317,28.9625,-0.135
2318,28.975,-0.095
2319,28.9875,-0.05
2320,29.0,-0.015
2321,29.0125,0.0
2322,29.025,0.04
2323,29.0375,0.08
2324,29.05,0.095
2325,29.0625,0.105
2326,29.075,0.06
2327,29.0875,0.04
2328,29.1,0.04
2329,29.1125,0.07
2330,29.125,0.115
2331,29.1375,0.135
2332,29.15,0.095
2333,29.1625,0.065
2334,29.175,0.045
2335,29.1875,0.045
2336,29.2,0.055
2337,29.2125,0.04
2338,29.225,-0.005
